# Time-averaged data for fix myfixR2
# TimeStep c_R2[0]
1823000 1.75191
1824000 1.84903
1825000 1.88582
1826000 1.89851
1827000 1.85931
1828000 1.72827
1829000 1.68699
1830000 1.69488
1831000 1.6641
1832000 1.7153
1833000 1.73446
1834000 1.78604
1835000 1.844
1836000 1.77423
1837000 1.65575
1838000 1.65416
1839000 1.6398
1840000 1.62782
1841000 1.74623
1842000 1.6347
1843000 1.55877
1844000 1.60207
1845000 1.69612
1846000 1.81862
1847000 1.80045
1848000 1.86839
1849000 1.91547
1850000 1.83598
1851000 1.79114
1852000 1.69942
1853000 1.63589
1854000 1.68314
1855000 1.74668
1856000 1.65551
1857000 1.53995
1858000 1.59006
1859000 1.61385
1860000 1.59149
1861000 1.57553
1862000 1.57149
1863000 1.73347
1864000 1.76043
1865000 1.86163
1866000 1.80841
1867000 1.76386
1868000 1.71602
1869000 1.66423
1870000 1.64488
1871000 1.6258
1872000 1.64551
1873000 1.67871
1874000 1.61205
1875000 1.55564
1876000 1.53654
1877000 1.54779
1878000 1.54974
1879000 1.60247
1880000 1.59415
1881000 1.60807
1882000 1.5888
1883000 1.53879
1884000 1.52762
1885000 1.59834
1886000 1.58378
1887000 1.55992
1888000 1.5433
1889000 1.53708
1890000 1.51487
1891000 1.55019
1892000 1.57012
1893000 1.63852
1894000 1.62045
1895000 1.5587
1896000 1.65715
1897000 1.70862
1898000 1.63747
1899000 1.61654
1900000 1.65735
1901000 1.65156
1902000 1.64803
1903000 1.69719
1904000 1.65483
1905000 1.60343
1906000 1.52972
1907000 1.48162
1908000 1.50397
1909000 1.50498
1910000 1.48797
1911000 1.5201
1912000 1.54636
1913000 1.52449
1914000 1.46825
1915000 1.49793
1916000 1.47207
1917000 1.49394
1918000 1.50102
1919000 1.48684
1920000 1.42906
1921000 1.47821
1922000 1.40377
1923000 1.33873
1924000 1.42553
1925000 1.38618
1926000 1.34749
1927000 1.40414
1928000 1.34875
1929000 1.32374
1930000 1.37923
1931000 1.42092
1932000 1.41981
1933000 1.46934
1934000 1.47409
1935000 1.40134
1936000 1.45185
1937000 1.52932
1938000 1.58595
1939000 1.54332
1940000 1.50155
1941000 1.6113
1942000 1.51428
1943000 1.51753
1944000 1.57349
1945000 1.54397
1946000 1.47065
1947000 1.5712
1948000 1.66616
1949000 1.6111
1950000 1.69152
1951000 1.75823
1952000 1.77176
1953000 1.81429
1954000 1.90474
1955000 1.908
1956000 1.78186
1957000 1.6563
1958000 1.65878
1959000 1.72475
1960000 1.74473
1961000 1.69015
1962000 1.69411
1963000 1.73897
1964000 1.6813
1965000 1.64441
1966000 1.65752
1967000 1.67104
1968000 1.70491
1969000 1.69633
1970000 1.68506
1971000 1.67042
1972000 1.7027
1973000 1.77444
1974000 1.77618
1975000 1.76532
1976000 1.75475
1977000 1.75587
1978000 1.68379
1979000 1.65442
1980000 1.74591
1981000 1.8132
1982000 1.74548
1983000 1.62563
1984000 1.61936
1985000 1.60389
1986000 1.63869
1987000 1.69217
1988000 1.74698
1989000 1.67489
1990000 1.74086
1991000 1.71204
1992000 1.66674
1993000 1.64042
1994000 1.6673
1995000 1.58906
1996000 1.4308
1997000 1.47687
1998000 1.5114
1999000 1.54602
2000000 1.5392
2001000 1.5379
2002000 1.53656
2003000 1.61256
2004000 1.58341
2005000 1.54693
2006000 1.57156
2007000 1.64327
2008000 1.65928
2009000 1.60251
2010000 1.57644
2011000 1.5916
2012000 1.52719
2013000 1.55857
2014000 1.55091
2015000 1.53018
2016000 1.57686
2017000 1.60008
2018000 1.59173
2019000 1.61667
2020000 1.60132
2021000 1.65322
2022000 1.60332
2023000 1.57699
2024000 1.56735
2025000 1.56009
2026000 1.57674
2027000 1.55149
2028000 1.57429
2029000 1.6093
2030000 1.59922
2031000 1.50084
2032000 1.4352
2033000 1.51336
2034000 1.67453
2035000 1.7182
2036000 1.72771
2037000 1.77528
2038000 1.74389
2039000 1.74397
2040000 1.71274
2041000 1.57406
2042000 1.5614
2043000 1.61977
2044000 1.78939
2045000 1.88486
2046000 1.96686
2047000 1.95593
2048000 1.86278
2049000 1.7949
2050000 1.73496
2051000 1.7445
2052000 1.71799
2053000 1.68237
2054000 1.66821
2055000 1.62953
2056000 1.73732
2057000 1.95787
2058000 2.0502
2059000 2.05286
2060000 1.91656
2061000 1.87933
2062000 2.03509
2063000 2.05915
2064000 1.9665
2065000 1.99284
2066000 1.99548
2067000 2.01315
2068000 2.0003
2069000 1.88412
2070000 1.71343
2071000 1.84931
2072000 1.96213
2073000 1.96021
2074000 1.9951
2075000 1.91351
2076000 1.84266
2077000 1.91654
2078000 1.89937
2079000 1.91386
2080000 1.90005
2081000 1.8283
2082000 1.85506
2083000 1.9629
2084000 1.98675
2085000 1.86877
2086000 1.80725
2087000 1.87378
2088000 1.90632
2089000 1.85969
2090000 1.94863
2091000 2.00058
2092000 1.96007
2093000 1.95243
2094000 1.98353
2095000 1.98906
2096000 2.00418
2097000 1.952
2098000 1.96554
2099000 1.9402
2100000 1.89677
2101000 1.93444
2102000 1.96559
2103000 1.92185
2104000 1.93875
2105000 1.98933
2106000 1.9477
2107000 1.94619
2108000 1.8753
2109000 1.82823
2110000 1.81869
2111000 1.78004
2112000 1.83286
2113000 1.93555
2114000 2.04823
2115000 2.12851
2116000 2.08421
2117000 1.97685
2118000 1.85749
2119000 1.91601
2120000 2.06627
2121000 2.11487
2122000 2.09182
2123000 2.03068
2124000 2.01277
2125000 1.97558
2126000 2.09535
2127000 2.10906
2128000 2.23563
2129000 2.40223
2130000 2.42445
2131000 2.33973
2132000 2.32156
2133000 2.2283
2134000 2.10973
2135000 2.04
2136000 1.95837
2137000 1.88894
2138000 1.83457
2139000 1.94458
2140000 2.1542
2141000 2.26509
2142000 2.27926
2143000 2.22189
2144000 2.20258
2145000 2.21229
2146000 2.13493
2147000 2.07455
2148000 2.20817
2149000 2.24355
2150000 2.2096
2151000 2.30118
2152000 2.34127
2153000 2.34928
2154000 2.25466
2155000 2.2598
2156000 2.40747
2157000 2.41981
2158000 2.22437
2159000 2.13617
2160000 2.14819
2161000 2.23393
